date,"Trade Weighted US Dollar Index (Broad, Goods & Services)"
2024-03-21,120.8086
2024-03-22,121.1842
2024-03-25,121.0295
2024-03-26,121.0742
2024-03-27,121.0089
2024-03-28,121.0635
2024-03-29,121.0191
2024-04-01,121.5151
2024-04-02,121.3035
2024-04-03,121.0198
2024-04-04,120.7613
2024-04-05,120.9646
2024-04-08,120.7359
2024-04-09,120.7048
2024-04-10,121.5727
2024-04-11,121.6081
2024-04-12,122.2885
2024-04-15,122.425
2024-04-16,123.1234
2024-04-17,123.0207
2024-04-18,123.0017
2024-04-19,123.1075
2024-04-22,123.0609
2024-04-23,122.7227
2024-04-24,122.89
2024-04-25,122.8384
2024-04-26,122.9471
2024-04-29,122.5449
2024-04-30,122.9853
2024-05-01,123.0168
2024-05-02,122.4384
2024-05-03,122.1375
2024-05-06,121.8913
2024-05-07,122.093
2024-05-08,122.1926
2024-05-09,122.1634
2024-05-10,122.014
2024-05-13,122.0261
2024-05-14,121.9256
2024-05-15,121.3543
2024-05-16,121.2236
2024-05-17,121.2354
2024-05-20,121.2289
2024-05-21,121.3793
2024-05-22,121.5462
2024-05-23,121.7477
2024-05-24,121.6172
2024-05-27,
2024-05-28,121.43
2024-05-29,122.1641
2024-05-30,121.9601
2024-05-31,122.098
2024-06-03,122.3509
2024-06-04,122.7256
2024-06-05,122.5339
2024-06-06,122.3713
2024-06-07,123.549
2024-06-10,123.9125
2024-06-11,124.0349
2024-06-12,123.8295
2024-06-13,124.0235
2024-06-14,124.1694
2024-06-17,124.239
2024-06-18,123.9776
2024-06-19,
2024-06-20,124.192
2024-06-21,124.1086
2024-06-24,123.7125
2024-06-25,123.9417
2024-06-26,124.26
2024-06-27,124.3379
2024-06-28,124.2103
2024-07-01,124.4667
2024-07-02,124.2917
2024-07-03,123.7768
2024-07-04,
2024-07-05,123.4762
2024-07-08,123.3576
2024-07-09,123.4071
2024-07-10,123.1895
2024-07-11,122.769
2024-07-12,122.4404
2024-07-15,122.6347
2024-07-16,122.7264
2024-07-17,122.518
2024-07-18,122.7909
2024-07-19,123.147
2024-07-22,123.2172
2024-07-23,123.3843
2024-07-24,123.5575
2024-07-25,123.5286
2024-07-26,123.672
2024-07-29,124.1392
2024-07-30,124.2855
2024-07-31,123.6373
2024-08-01,123.8693
2024-08-02,123.4681
2024-08-05,123.5787
2024-08-06,123.6532
2024-08-07,123.5698
2024-08-08,123.4466
2024-08-09,122.9276
2024-08-12,123.2204
2024-08-13,123.0146
2024-08-14,122.4297
2024-08-15,122.5844
2024-08-16,122.3972
2024-08-19,121.8788
2024-08-20,121.7728
2024-08-21,121.8535
2024-08-22,122.3626
2024-08-23,121.4597
2024-08-26,121.6943
2024-08-27,121.8672
2024-08-28,121.8943
2024-08-29,122.2333
2024-08-30,122.3262
2024-09-02,
2024-09-03,122.7811
2024-09-04,122.5144
2024-09-05,122.4533
2024-09-06,122.4991
2024-09-09,122.7156
2024-09-10,123.0071
2024-09-11,122.7754
2024-09-12,122.4423
2024-09-13,121.6551
2024-09-16,121.4976
2024-09-17,121.6031
2024-09-18,121.5618
2024-09-19,121.3059
2024-09-20,121.4052
2024-09-23,121.4303
2024-09-24,121.1291
2024-09-25,121.4447
2024-09-26,121.0785
2024-09-27,121.1111
2024-09-30,121.2864
2024-10-01,121.6881
2024-10-02,121.5724
2024-10-03,122.1197
2024-10-04,122.2197
2024-10-07,122.4241
2024-10-08,122.6625
2024-10-09,122.8821
2024-10-10,123.0951
2024-10-11,122.9805
2024-10-14,
2024-10-15,123.5124
2024-10-16,123.9235
2024-10-17,124.1122
2024-10-18,123.9185
2024-10-21,124.4757
2024-10-22,124.4107
2024-10-23,124.6931
2024-10-24,124.5127
2024-10-25,124.6105
2024-10-28,124.8076
2024-10-29,124.8612
2024-10-30,124.8153
2024-10-31,124.7988
2024-11-01,124.8076
2024-11-04,124.5903
2024-11-05,124.5532
2024-11-06,125.7035
2024-11-07,124.775
2024-11-08,125.5811
2024-11-11,
2024-11-12,126.7762
2024-11-13,126.9572
2024-11-14,127.0015
2024-11-15,126.8848
2024-11-18,126.6045
2024-11-19,126.3994
2024-11-20,126.88
2024-11-21,127.1047
2024-11-22,127.4712
2024-11-25,126.9948
2024-11-26,127.4301
2024-11-27,126.8205
2024-11-28,
2024-11-29,126.5798
2024-12-02,127.1272
2024-12-03,126.9565
2024-12-04,126.7574
2024-12-05,126.4286
2024-12-06,126.688
2024-12-09,126.5981
2024-12-10,126.957
2024-12-11,126.8483
2024-12-12,126.9556
2024-12-13,127.3096
2024-12-16,127.2687
2024-12-17,127.5043
2024-12-18,127.6418
2024-12-19,128.6366
2024-12-20,127.893
2024-12-23,128.3021
2024-12-24,128.3377
2024-12-25,
2024-12-26,128.3329
2024-12-27,128.45
2024-12-30,128.8205
2024-12-31,129.2775
2025-01-01,
2025-01-02,129.4598
2025-01-03,129.4535
2025-01-06,128.538
2025-01-07,128.613
2025-01-08,129.0785
2025-01-09,129.2827
2025-01-10,129.8664
2025-01-13,130.0413
2025-01-14,129.3812
2025-01-15,129.2092
2025-01-16,129.436
2025-01-17,129.4859
2025-01-20,
2025-01-21,128.4151
2025-01-22,128.3402
2025-01-23,128.2162
2025-01-24,127.4611
2025-01-27,128.0912
2025-01-28,128.2817
2025-01-29,128.3418
2025-01-30,128.1004
2025-01-31,128.4828
2025-02-03,129.109
2025-02-04,128.1083
2025-02-05,127.9751
2025-02-06,128.2017
2025-02-07,128.4292
2025-02-10,128.6382
2025-02-11,128.4322
2025-02-12,128.3288
2025-02-13,127.8931
2025-02-14,127.1491
2025-02-17,
2025-02-18,127.2906
2025-02-19,127.7317
2025-02-20,127.1126
2025-02-21,127.1408
2025-02-24,127.1921
2025-02-25,127.3752
2025-02-26,127.2822
2025-02-27,127.9704
2025-02-28,128.2805
2025-03-03,127.75
2025-03-04,127.9966
2025-03-05,126.504
2025-03-06,126.1099
2025-03-07,125.9814
2025-03-10,126.268
2025-03-11,126.0457
2025-03-12,125.8664
2025-03-13,126.0031
2025-03-14,125.6942
2025-03-17,125.3688
2025-03-18,125.488
2025-03-19,125.8006
2025-03-20,125.985
2025-03-21,126.2679
2025-03-24,126.1956
2025-03-25,126.0535
2025-03-26,126.2364
2025-03-27,126.3626
2025-03-28,126.4187
2025-03-31,126.7075
2025-04-01,126.4338
2025-04-02,126.3811
2025-04-03,124.7316
2025-04-04,125.8129
2025-04-07,126.8282
2025-04-08,126.8668
2025-04-09,126.628
2025-04-10,125.089
2025-04-11,124.0163
2025-04-14,123.6598
2025-04-15,123.776
2025-04-16,123.2724
2025-04-17,123.1298
2025-04-18,122.9865
2025-04-21,122.3145
2025-04-22,122.4175
2025-04-23,123.0252
2025-04-24,122.9251
2025-04-25,122.8858
2025-04-28,122.7176
2025-04-29,122.5944
2025-04-30,122.5921
2025-05-01,123.1405
2025-05-02,122.4962
2025-05-05,122.2613
2025-05-06,122.0417
2025-05-07,122.117
2025-05-08,122.7568
2025-05-09,122.5191
2025-05-12,123.4863
2025-05-13,122.9583
2025-05-14,122.6746
2025-05-15,122.8174
2025-05-16,123.0737
2025-05-19,122.4186
2025-05-20,122.3199
2025-05-21,121.7496
2025-05-22,122.0429
2025-05-23,121.3837
2025-05-26,
2025-05-27,121.6099
2025-05-28,121.9888
2025-05-29,121.5617
2025-05-30,121.7674
2025-06-02,121.1881
2025-06-03,121.4592
2025-06-04,121.0539
2025-06-05,120.9596
2025-06-06,121.161
2025-06-09,120.9103
2025-06-10,121.0485
2025-06-11,120.587
2025-06-12,120.1723
2025-06-13,120.3245
2025-06-16,120.1565
2025-06-17,120.5048
2025-06-18,120.7305
2025-06-19,
2025-06-20,121.0408
2025-06-23,121.1694
2025-06-24,120.3645
2025-06-25,120.3336
2025-06-26,119.6451
2025-06-27,119.659
2025-06-30,119.4088
2025-07-01,119.3436
2025-07-02,119.3037
2025-07-03,119.2382
2025-07-04,
2025-07-07,119.6201
2025-07-08,119.8371
2025-07-09,119.7311
2025-07-10,119.8343
2025-07-11,119.9214
2025-07-14,120.2209
2025-07-15,120.5105
2025-07-16,120.4175
2025-07-17,120.6384
2025-07-18,120.356
2025-07-21,119.9961
2025-07-22,119.681
2025-07-23,119.5697
2025-07-24,119.5664
2025-07-25,119.9857
2025-07-28,120.6149
2025-07-29,120.9674
2025-07-30,121.4042
2025-07-31,121.721
2025-08-01,121.2122
2025-08-04,120.9859
2025-08-05,120.9082
2025-08-06,120.5082
2025-08-07,120.5043
2025-08-08,120.3329
2025-08-11,120.6892
2025-08-12,120.2736
2025-08-13,120.13
2025-08-14,120.6446
2025-08-15,120.3377
2025-08-18,120.5622
2025-08-19,120.7224
2025-08-20,120.7757
2025-08-21,121.0843
2025-08-22,120.2774
2025-08-25,120.4214
2025-08-26,120.5274
2025-08-27,120.7274
2025-08-28,120.2595
2025-08-29,120.2082
2025-09-01,
2025-09-02,120.6837
2025-09-03,120.5052
2025-09-04,120.7629
2025-09-05,120.1282
2025-09-08,120.0971
2025-09-09,120.1569
2025-09-10,120.1223
2025-09-11,119.9534
2025-09-12,120.0611
2025-09-15,119.5644
2025-09-16,119.1348
2025-09-17,119.1582
2025-09-18,119.6616
2025-09-19,119.7858
2025-09-22,119.8152
2025-09-23,119.6202
2025-09-24,120.1707
2025-09-25,120.5419
2025-09-26,120.4349
2025-09-29,120.115
2025-09-30,120.1368
2025-10-01,120.1502
2025-10-02,120.4296
2025-10-03,120.0881
2025-10-06,120.2722
2025-10-07,120.4884
2025-10-08,120.7766
2025-10-09,121.0902
2025-10-10,121.1163
2025-10-13,
2025-10-14,121.1822
2025-10-15,120.8642
2025-10-16,120.6698
2025-10-17,120.7028
2025-10-20,120.6209
2025-10-21,120.8895
2025-10-22,120.8958
2025-10-23,120.9531
2025-10-24,120.9345
2025-10-27,120.7988
2025-10-28,120.6361
2025-10-29,120.5312
2025-10-30,121.2832
2025-10-31,121.3859
2025-11-03,121.4512
2025-11-04,121.8271
2025-11-05,121.8482
2025-11-06,121.6948
2025-11-07,121.388
2025-11-10,121.2984
2025-11-11,
2025-11-12,121.0458
2025-11-13,120.7725
2025-11-14,120.9666
2025-11-17,121.1146
2025-11-18,121.2127
2025-11-19,121.4978
2025-11-20,121.6889
2025-11-21,121.8653
2025-11-24,121.9171
2025-11-25,121.6335
2025-11-26,121.2437
2025-11-27,
2025-11-28,121.0527
2025-12-01,120.9862
2025-12-02,121.1467
2025-12-03,120.7336
2025-12-04,120.6766
2025-12-05,120.6863
2025-12-08,120.776
2025-12-09,120.6832
2025-12-10,120.6752
2025-12-11,119.98
2025-12-12,120.1442
2025-12-15,119.9561
2025-12-16,119.8902
2025-12-17,120.155
2025-12-18,120.0528
2025-12-19,120.1652
2025-12-22,119.9912
2025-12-23,119.7057
2025-12-24,119.4372
2025-12-25,
2025-12-26,119.4723
2025-12-29,119.5899
2025-12-30,119.4939
2025-12-31,119.7456
2026-01-01,
2026-01-02,119.6059
2026-01-05,119.6192
2026-01-06,119.7807
2026-01-07,119.8719
2026-01-08,120.0904
2026-01-09,120.2215
2026-01-12,119.9958
2026-01-13,120.1401
2026-01-14,119.9537
2026-01-15,119.9951
2026-01-16,120.0838
2026-01-19,
2026-01-20,119.4455
2026-01-21,119.3431
2026-01-22,119.1962
2026-01-23,118.8976
2026-01-26,118.0525
2026-01-27,117.4523
2026-01-28,117.5117
2026-01-29,117.4396
2026-01-30,117.8996
2026-02-02,118.3609
2026-02-03,117.9764
2026-02-04,118.2602
2026-02-05,118.5034
2026-02-06,118.2407
2026-02-09,117.6392
2026-02-10,117.5216
2026-02-11,117.4601
2026-02-12,117.5376
2026-02-13,117.5258
2026-02-16,
2026-02-17,117.7375
2026-02-18,117.8426
2026-02-19,118.2354
2026-02-20,117.9917
2026-02-23,117.9395
2026-02-24,117.9463
2026-02-25,117.769
2026-02-26,117.9042
2026-02-27,117.8223
2026-03-02,118.667
2026-03-03,119.4341
2026-03-04,119.0705
2026-03-05,119.5683
2026-03-06,119.491
2026-03-09,119.5151
2026-03-10,118.7255
2026-03-11,119.2885
2026-03-12,119.8227
2026-03-13,120.5518
2026-03-16,120.097
2026-03-17,119.8328
2026-03-18,119.9276
2026-03-19,120.1802
2026-03-20,120.2757
2026-03-23,119.9371
2026-03-24,120.1295
2026-03-25,120.1282
2026-03-26,120.389
2026-03-27,120.8851
2026-03-30,121.2851
2026-03-31,121.035
2026-04-01,120.1198
2026-04-02,120.503
2026-04-03,120.6565
2026-04-06,120.4302
2026-04-07,120.32
2026-04-08,119.0596
2026-04-09,118.8998
2026-04-10,118.8552
2026-04-13,118.9916
2026-04-14,118.3581
2026-04-15,118.3623
2026-04-16,118.3616
2026-04-17,118.0795
